,workerid,key,value
1145,W76a268af06,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1146,W76a268af06,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1147,W76a268af06,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1148,W76a268af06,bonus,2
1149,W6671a4c72a,startTime,Fri Apr 15 2022 16:52:37 GMT+0100 (British Summer Time)
1150,W6671a4c72a,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1151,W6671a4c72a,trialDataFile,exp1_split1
1152,W6671a4c72a,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1153,W6671a4c72a,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1154,W6671a4c72a,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1155,W6671a4c72a,bonus,2
1156,W58c6d97357,startTime,Fri Apr 15 2022 16:52:32 GMT+0100 (British Summer Time)
1157,W58c6d97357,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1158,W58c6d97357,trialDataFile,exp1_split3
1159,W58c6d97357,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1160,W58c6d97357,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1161,W58c6d97357,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":6}"
1162,W58c6d97357,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1163,W58c6d97357,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1164,W58c6d97357,bonus,2
1165,W6a5bc91c32,startTime,Fri Apr 15 2022 16:52:38 GMT+0100 (British Summer Time)
1166,W6a5bc91c32,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1167,W6a5bc91c32,trialDataFile,exp1_split1
1168,W6a5bc91c32,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1169,W6a5bc91c32,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1170,W6a5bc91c32,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1171,W6a5bc91c32,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1172,W6a5bc91c32,bonus,2
1173,W852f033cae,startTime,Fri Apr 15 2022 08:52:40 GMT-0700 (Pacific Daylight Time)
1174,W9f75e9e383,startTime,Fri Apr 15 2022 16:52:48 GMT+0100 (British Summer Time)
1175,W9f75e9e383,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1176,W9f75e9e383,trialDataFile,exp1_split1
1177,W9f75e9e383,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1178,W9f75e9e383,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1179,W9f75e9e383,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1180,W9f75e9e383,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1181,W9f75e9e383,bonus,2
1182,Wb783eed595,startTime,Fri Apr 15 2022 16:52:47 GMT+0100 (British Summer Time)
1183,W28a33cecae,startTime,Fri Apr 15 2022 18:21:26 GMT+0100 (British Summer Time)
1184,W28a33cecae,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1185,W28a33cecae,trialDataFile,exp1_split1
1186,W28a33cecae,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1187,W28a33cecae,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1188,W28a33cecae,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1189,W28a33cecae,bonus,2
1190,W0e8679fbe6,startTime,Fri Apr 15 2022 16:52:44 GMT+0100 (BST)
1191,W0e8679fbe6,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1192,W0e8679fbe6,trialDataFile,exp1_split2
1193,W0e8679fbe6,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1194,W0e8679fbe6,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1195,W0e8679fbe6,quizAttempt-2,"{""attempt"":2,""correct"":12,""total"":13}"
1196,W0e8679fbe6,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1197,W0e8679fbe6,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1198,W0e8679fbe6,bonus,2
1199,W3f511d289c,startTime,Fri Apr 15 2022 13:11:29 GMT-0400 (Eastern Daylight Time)
1200,W3f511d289c,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1201,W3f511d289c,trialDataFile,exp1_split3
1202,W3f511d289c,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1203,W3f511d289c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1204,W3f511d289c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1205,W3f511d289c,bonus,2
1206,W77c0633fc6,startTime,Fri Apr 15 2022 16:52:52 GMT+0100 (British Summer Time)
1207,W77c0633fc6,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1208,W77c0633fc6,trialDataFile,exp1_split1
1209,W77c0633fc6,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1210,W77c0633fc6,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1211,W77c0633fc6,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1212,W77c0633fc6,bonus,2
1213,Wdd8db04235,startTime,Fri Apr 15 2022 18:13:13 GMT+0100 (British Summer Time)
1214,Wdd8db04235,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1215,Wdd8db04235,trialDataFile,exp1_split1
1216,Wdd8db04235,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1217,Wdd8db04235,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1218,Wdd8db04235,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1219,Wdd8db04235,bonus,2
1220,W536e22373b,startTime,Fri Apr 15 2022 16:52:53 GMT+0100 (British Summer Time)
1221,W536e22373b,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1222,W536e22373b,trialDataFile,exp1_split3
1223,W536e22373b,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1224,W536e22373b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1225,W536e22373b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1226,W536e22373b,bonus,2
1227,Wb14578498b,startTime,Fri Apr 15 2022 16:52:53 GMT+0100 (British Summer Time)
1228,Wb14578498b,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1229,Wb14578498b,trialDataFile,exp1_split2
1230,Wb14578498b,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1231,Wb14578498b,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1232,Wb14578498b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1233,Wb14578498b,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1234,Wb14578498b,bonus,2
1235,Wddf00a8e81,startTime,Fri Apr 15 2022 16:52:49 GMT+0100 (British Summer Time)
1236,Wddf00a8e81,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1237,Wddf00a8e81,trialDataFile,exp1_split1
1238,Wddf00a8e81,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1239,Wddf00a8e81,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1240,Wddf00a8e81,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1241,Wddf00a8e81,bonus,2
1242,W3220bd32bf,startTime,Fri Apr 15 2022 16:52:35 GMT+0100 (British Summer Time)
1243,W3220bd32bf,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1244,W3220bd32bf,trialDataFile,exp1_split2
1245,W3220bd32bf,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1246,W3220bd32bf,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1247,W3220bd32bf,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1248,W3220bd32bf,bonus,2
1249,W6976af205f,startTime,Fri Apr 15 2022 18:05:41 GMT+0100 (British Summer Time)
1250,W6976af205f,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1251,W6976af205f,trialDataFile,exp1_split2
1252,W6976af205f,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1253,W6976af205f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1254,W6976af205f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1255,W6976af205f,bonus,2
1256,W4762bec8b6,startTime,Fri Apr 15 2022 18:12:59 GMT+0100 (British Summer Time)
1257,W4762bec8b6,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1258,W4762bec8b6,trialDataFile,exp1_split1
1259,W4762bec8b6,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1260,W4762bec8b6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1261,W4762bec8b6,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1262,W4762bec8b6,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1263,W4762bec8b6,bonus,2
1264,W2ea977d8c2,startTime,Fri Apr 15 2022 18:09:22 GMT+0100 (BST)
1265,W2ea977d8c2,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1266,W2ea977d8c2,trialDataFile,exp1_split2
1267,W2ea977d8c2,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1268,W2ea977d8c2,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1269,W2ea977d8c2,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":6}"
1270,W2ea977d8c2,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1271,W2ea977d8c2,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1272,W2ea977d8c2,bonus,2
1273,W6701eb4cfc,startTime,Fri Apr 15 2022 18:26:16 GMT+0100 (British Summer Time)
1274,W6701eb4cfc,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1275,W6701eb4cfc,trialDataFile,exp1_split3
1276,W6701eb4cfc,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1277,W6701eb4cfc,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1278,W6701eb4cfc,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1279,W6701eb4cfc,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1280,W6701eb4cfc,bonus,2
1281,W8f15ff4bfa,startTime,Fri Apr 15 2022 16:53:03 GMT+0100 (British Summer Time)
1282,W8f15ff4bfa,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1283,W8f15ff4bfa,trialDataFile,exp1_split1
1284,W8f15ff4bfa,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1285,W8f15ff4bfa,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1286,W8f15ff4bfa,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1287,W8f15ff4bfa,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1288,W8f15ff4bfa,bonus,2
1289,W5570e4952e,startTime,Fri Apr 15 2022 16:53:05 GMT+0100 (British Summer Time)
1290,W5570e4952e,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1291,W5570e4952e,trialDataFile,exp1_split1
1292,W5570e4952e,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1293,W5570e4952e,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1294,W5570e4952e,quizAttempt-2,"{""attempt"":2,""correct"":8,""total"":10}"
1295,W5570e4952e,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1296,W5570e4952e,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1297,W5570e4952e,bonus,2
1298,W70c29348f0,startTime,Fri Apr 15 2022 18:26:36 GMT+0100 (British Summer Time)
1299,W70c29348f0,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1300,W70c29348f0,trialDataFile,exp1_split3
1301,W70c29348f0,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1302,W70c29348f0,quizAttempt-1,"{""attempt"":1,""correct"":6,""total"":16}"
1303,W70c29348f0,quizAttempt-2,"{""attempt"":2,""correct"":12,""total"":13}"
1304,W70c29348f0,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1305,W70c29348f0,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1306,W70c29348f0,bonus,2
1307,W31761a917b,startTime,Fri Apr 15 2022 16:53:13 GMT+0100 (British Summer Time)
1308,W31761a917b,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1309,W31761a917b,trialDataFile,exp1_split1
1310,W31761a917b,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1311,W31761a917b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1312,W31761a917b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1313,W31761a917b,bonus,2
1314,Wf3fb9698df,startTime,Fri Apr 15 2022 16:53:19 GMT+0100 (British Summer Time)
1315,Wf3fb9698df,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1316,Wf3fb9698df,trialDataFile,exp1_split3
1317,Wf3fb9698df,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1318,Wf3fb9698df,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1319,Wf3fb9698df,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":13}"
1320,Wf3fb9698df,quizAttempt-3,"{""attempt"":3,""correct"":9,""total"":10}"
1321,Wf3fb9698df,quizFailed,"{""attempt"":3,""correct"":9,""total"":10}"
1322,Wd12fa68a66,startTime,Fri Apr 15 2022 16:53:17 GMT+0100 (British Summer Time)
1323,Wd12fa68a66,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1324,Wd12fa68a66,trialDataFile,exp1_split3
1325,Wd12fa68a66,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1326,Wd12fa68a66,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1327,Wd12fa68a66,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1328,Wd12fa68a66,bonus,2
1329,Wf32e3cf182,startTime,Fri Apr 15 2022 11:53:21 GMT-0400 (Eastern Daylight Time)
1330,Wf32e3cf182,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1331,Wf32e3cf182,trialDataFile,exp1_split3
1332,Wf32e3cf182,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1333,Wf32e3cf182,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1334,Wf32e3cf182,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1335,Wf32e3cf182,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1336,Wf32e3cf182,bonus,2
1337,W0748a31ee3,startTime,Fri Apr 15 2022 16:53:10 GMT+0100 (British Summer Time)
1338,W0748a31ee3,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1339,W0748a31ee3,trialDataFile,exp1_split1
1340,W0748a31ee3,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1341,W0748a31ee3,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1342,W0748a31ee3,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1343,W0748a31ee3,bonus,2
1344,We7bc899d73,startTime,Fri Apr 15 2022 16:52:59 GMT+0100 (British Summer Time)
1345,We7bc899d73,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1346,We7bc899d73,trialDataFile,exp1_split3
1347,We7bc899d73,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1348,We7bc899d73,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1349,We7bc899d73,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1350,We7bc899d73,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1351,We7bc899d73,bonus,2
1352,W96444c488b,startTime,Fri Apr 15 2022 18:26:31 GMT+0100 (British Summer Time)
1353,W96444c488b,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1354,W96444c488b,trialDataFile,exp1_split3
1355,W96444c488b,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1356,W96444c488b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1357,W96444c488b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1358,W96444c488b,bonus,2
1359,W494fd8d3db,startTime,Fri Apr 15 2022 13:26:39 GMT-0400 (Eastern Daylight Time)
1360,W494fd8d3db,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1361,W494fd8d3db,trialDataFile,exp1_split1
1362,W494fd8d3db,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1363,W494fd8d3db,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1364,W494fd8d3db,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1365,W494fd8d3db,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1366,W494fd8d3db,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1367,W494fd8d3db,bonus,2
1368,Wb4856a0b26,startTime,Fri Apr 15 2022 18:26:20 GMT+0100 (British Summer Time)
1369,Wb4856a0b26,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1370,Wb4856a0b26,trialDataFile,exp1_split2
1371,Wb4856a0b26,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1372,Wb4856a0b26,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1373,Wb4856a0b26,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1374,Wb4856a0b26,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1375,Wb4856a0b26,bonus,2
1376,W37159b31cb,startTime,Fri Apr 15 2022 18:26:31 GMT+0100 (British Summer Time)
1377,W37159b31cb,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1378,W37159b31cb,trialDataFile,exp1_split1
1379,W37159b31cb,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1380,W37159b31cb,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1381,W37159b31cb,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":9}"
1382,W37159b31cb,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1383,W37159b31cb,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1384,W37159b31cb,bonus,2
1385,W296b45f3e2,startTime,Fri Apr 15 2022 18:26:24 GMT+0100 (British Summer Time)
1386,W296b45f3e2,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1387,W296b45f3e2,trialDataFile,exp1_split2
1388,W296b45f3e2,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1389,W296b45f3e2,quizAttempt-1,"{""attempt"":1,""correct"":7,""total"":16}"
1390,W296b45f3e2,quizAttempt-2,"{""attempt"":2,""correct"":13,""total"":13}"
1391,W296b45f3e2,quizPassed,"{""attempt"":2,""correct"":13,""total"":13}"
1392,W296b45f3e2,bonus,2
1393,W7e6a93370c,startTime,Fri Apr 15 2022 16:53:36 GMT+0100 (British Summer Time)
1394,W7e6a93370c,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1395,W7e6a93370c,trialDataFile,exp1_split3
1396,W7e6a93370c,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1397,W7e6a93370c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1398,W7e6a93370c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1399,W7e6a93370c,bonus,2
1400,W2a73c2fc6c,startTime,Fri Apr 15 2022 16:53:52 GMT+0100 (British Summer Time)
1401,W2a73c2fc6c,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1402,W2a73c2fc6c,trialDataFile,exp1_split3
1403,W2a73c2fc6c,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1404,W2a73c2fc6c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1405,W2a73c2fc6c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1406,W2a73c2fc6c,bonus,2
1407,W3858215e18,startTime,Fri Apr 15 2022 16:53:45 GMT+0100 (British Summer Time)
1408,W3858215e18,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1409,W3858215e18,trialDataFile,exp1_split1
1410,W3858215e18,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1411,W3858215e18,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1412,W3858215e18,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1413,W3858215e18,bonus,2
1414,Wcdee9cd90e,startTime,Fri Apr 15 2022 18:26:38 GMT+0100 (British Summer Time)
1415,W34c4ba1fc7,startTime,Fri Apr 15 2022 16:53:42 GMT+0100 (BST)
1416,W34c4ba1fc7,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1417,W34c4ba1fc7,trialDataFile,exp1_split3
1418,W34c4ba1fc7,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1419,W34c4ba1fc7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1420,W34c4ba1fc7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1421,W34c4ba1fc7,bonus,2
1422,Wccaa006a85,startTime,Fri Apr 15 2022 18:26:42 GMT+0100 (British Summer Time)
1423,Wccaa006a85,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1424,Wccaa006a85,trialDataFile,exp1_split1
1425,Wccaa006a85,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1426,Wccaa006a85,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1427,Wccaa006a85,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1428,Wccaa006a85,bonus,2
1429,Wadd4b3e33e,startTime,Fri Apr 15 2022 18:26:46 GMT+0100 (British Summer Time)
1430,Wadd4b3e33e,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1431,Wadd4b3e33e,trialDataFile,exp1_split2
1432,Wadd4b3e33e,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1433,Wadd4b3e33e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1434,Wadd4b3e33e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1435,Wadd4b3e33e,bonus,2
1436,W27dbf9f9ef,startTime,Fri Apr 15 2022 16:53:03 GMT+0100 (British Summer Time)
1437,W27dbf9f9ef,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1438,W27dbf9f9ef,trialDataFile,exp1_split3
1439,W27dbf9f9ef,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
